user_id,age,gender,country,device_type,app_version,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,subscription_type,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days,marketing_source,Cluster,Segment
103761,43,Female,USA,Android,2.1,6,20.25,49.13,17,9,4,12,0,0,2,Free,5,4,2,3.0,0.05,58.42,110,Email Campaign,3,Cluster 3
103762,57,Other,UK,iOS,1.0,7,13.38,43.33,14,7,3,24,0,0,33,Free,6,0,2,5.0,0.37,57.08,379,Facebook Ads,1,Cluster 1
103763,22,Other,USA,Android,2.0,5,0.55,15.28,14,9,5,5,1,0,19,Basic,5,2,2,3.0,0.29,65.52,902,Facebook Ads,0,Cluster 0
103764,38,Other,India,Android,2.1,7,13.79,57.38,16,6,4,7,0,0,19,Basic,5,5,1,3.0,0.89,40.74,129,Google Ads,3,Cluster 3
103765,31,Female,India,Android,2.0,5,10.51,33.79,14,6,6,4,0,0,3,Free,6,2,0,5.0,0.15,55.06,655,Google Ads,1,Cluster 1
103766,21,Male,Australia,Android,2.0,8,12.34,29.89,12,6,5,23,1,0,29,Free,9,2,6,5.0,0.33,50.75,520,Referral,0,Cluster 0
103767,40,Male,India,Android,1.0,11,5.11,24.93,14,8,3,16,1,0,16,Free,8,5,3,4.0,0.66,58.28,56,Google Ads,0,Cluster 0
103768,59,Female,India,Android,2.0,8,3.63,20.97,9,4,3,24,0,1,15,Free,3,3,3,3.0,0.28,95.92,362,Organic,2,Cluster 2
103769,37,Male,India,Web,1.1,9,2.34,61.6,12,7,2,20,0,1,44,Free,7,2,1,4.0,0.2,70.27,496,Referral,2,Cluster 2
103770,32,Male,India,Android,1.0,7,9.87,47.54,8,4,5,20,0,0,7,Premium,7,3,2,5.0,0.72,54.03,624,Organic,1,Cluster 1
103771,46,Male,Australia,iOS,2.0,7,12.69,77.02,25,3,4,8,1,0,9,Basic,4,2,3,3.0,0.14,71.02,998,Organic,0,Cluster 0
103772,25,Female,USA,iOS,1.1,5,20.5,77.21,13,6,6,23,0,0,33,Basic,4,3,0,4.0,0.65,65.82,1071,Referral,1,Cluster 1
103773,58,Male,Singapore,iOS,2.1,11,9.93,46.17,12,5,4,21,1,0,17,Free,9,4,0,3.0,0.69,44.15,334,Facebook Ads,0,Cluster 0
103774,36,Male,India,iOS,1.1,9,5.28,59.12,11,5,2,5,0,0,10,Premium,7,4,0,4.0,0.75,72.83,309,Google Ads,1,Cluster 1
103775,56,Female,USA,Android,1.0,10,24.63,17.84,13,4,1,3,0,0,36,Free,10,2,2,5.0,0.65,54.8,650,Organic,1,Cluster 1
103776,45,Other,India,iOS,2.0,4,6.97,86.5,8,4,7,16,1,0,7,Free,4,5,2,4.0,0.02,70.41,894,Facebook Ads,0,Cluster 0
103777,44,Female,India,Android,1.0,7,10.46,67.23,9,3,2,16,0,0,37,Free,7,8,3,5.0,0.15,94.9,1146,Organic,1,Cluster 1
103778,21,Female,India,Android,2.0,4,18.02,64.84,15,6,5,11,0,0,14,Free,7,2,0,4.0,0.68,73.3,201,Organic,1,Cluster 1
103779,32,Male,India,Web,2.0,8,8.01,25.24,14,4,4,14,0,1,22,Premium,7,3,5,3.0,0.07,70.88,600,Facebook Ads,2,Cluster 2
103780,52,Male,Singapore,iOS,1.2,10,32.89,59.21,9,10,2,12,1,0,15,Free,11,4,2,4.0,0.29,69.19,603,Facebook Ads,0,Cluster 0
103781,54,Male,India,Android,2.1,8,21.51,73.3,9,6,4,14,1,0,3,Free,2,3,1,5.0,0.26,39.81,446,Organic,0,Cluster 0
103782,18,Female,India,Web,2.0,10,13.78,55.45,13,3,2,16,1,0,22,Free,3,3,4,4.0,0.05,78.47,466,Organic,0,Cluster 0
103783,20,Female,Singapore,Android,1.2,6,11.26,47.26,14,5,3,9,0,2,9,Free,6,5,4,5.0,0.71,59.25,43,Google Ads,2,Cluster 2
103784,41,Female,USA,Android,1.1,9,29.8,10.89,14,4,3,9,3,0,9,Free,4,1,2,4.0,0.23,73.31,1104,Google Ads,0,Cluster 0
103785,44,Male,India,Android,1.0,11,16.37,45.67,12,3,7,23,0,1,30,Basic,4,5,3,3.0,0.75,95.12,96,Organic,2,Cluster 2
103786,57,Female,UK,Android,2.0,6,2.73,28.46,10,5,5,19,0,0,31,Basic,9,3,0,4.0,0.39,53.79,838,Facebook Ads,1,Cluster 1
103787,53,Male,Canada,Android,1.0,7,14.63,13.6,11,7,3,18,0,0,8,Premium,3,1,1,3.0,0.17,57.12,901,Organic,3,Cluster 3
103788,51,Male,India,Android,1.0,8,5.0,64.27,14,7,4,5,0,1,12,Free,6,3,0,5.0,0.4,28.71,946,Referral,2,Cluster 2
103789,46,Female,India,Android,1.2,6,21.09,61.09,14,8,4,24,0,0,8,Basic,8,0,2,4.0,0.08,57.37,780,Referral,1,Cluster 1
103790,41,Female,USA,Android,2.0,4,5.98,20.65,3,11,4,14,0,0,40,Free,8,0,1,4.0,0.97,51.68,556,Google Ads,1,Cluster 1
103791,41,Female,USA,Android,2.0,7,13.56,37.44,11,5,3,5,1,0,41,Basic,1,4,3,3.0,0.86,65.92,992,Organic,0,Cluster 0
103792,59,Female,India,iOS,1.2,9,13.84,53.13,8,4,5,23,0,0,27,Basic,11,2,1,4.0,0.84,69.02,1181,Facebook Ads,1,Cluster 1
103793,21,Female,India,Web,1.0,6,19.59,27.64,11,5,3,8,0,0,1,Basic,5,1,2,2.0,0.02,54.12,953,Google Ads,3,Cluster 3
103794,20,Male,Singapore,Android,2.1,5,8.59,54.53,10,8,6,19,1,0,15,Free,9,3,2,4.0,0.96,80.2,215,Referral,0,Cluster 0
103795,51,Male,UK,Android,2.0,6,1.53,36.91,14,1,4,8,1,0,16,Free,4,6,3,5.0,0.09,81.0,307,Google Ads,0,Cluster 0
103796,40,Female,Singapore,iOS,2.0,8,2.33,47.84,11,6,3,3,0,0,6,Free,8,5,2,3.0,0.91,73.04,1010,Referral,3,Cluster 3
103797,40,Male,Australia,Android,1.2,9,11.5,64.31,14,4,5,5,0,0,15,Free,6,3,2,4.0,0.11,59.02,515,Email Campaign,1,Cluster 1
103798,22,Male,USA,iOS,1.1,3,10.17,22.26,8,8,4,21,1,0,10,Free,6,1,1,4.0,0.1,70.88,1097,Organic,0,Cluster 0
103799,48,Female,India,Android,2.0,8,15.95,30.99,14,7,6,22,1,0,18,Free,9,1,2,5.0,0.82,67.66,431,Email Campaign,0,Cluster 0
103800,58,Female,India,Android,2.1,9,17.44,38.28,22,5,5,12,2,0,32,Free,2,3,1,5.0,0.92,75.54,526,Organic,0,Cluster 0
103801,23,Male,India,iOS,1.2,10,20.74,61.28,7,5,4,3,0,0,31,Basic,5,1,1,4.0,0.69,88.35,649,Organic,1,Cluster 1
103802,54,Male,Australia,iOS,2.1,8,7.83,18.05,14,4,6,3,0,1,3,Free,5,2,3,3.0,0.43,44.02,250,Organic,2,Cluster 2
103803,27,Female,Australia,Android,2.0,4,38.89,66.0,13,3,8,17,2,1,4,Basic,7,3,3,3.0,0.07,93.53,877,Referral,0,Cluster 0
103804,57,Female,Australia,Web,1.0,12,8.75,40.4,10,2,3,5,1,0,17,Free,3,3,0,4.0,0.01,60.07,422,Facebook Ads,0,Cluster 0
103805,24,Female,Australia,Web,1.2,7,8.38,47.71,10,10,6,15,0,0,33,Premium,12,0,3,5.0,0.9,42.73,621,Email Campaign,1,Cluster 1
103806,56,Female,India,iOS,2.1,11,11.51,14.99,14,7,5,14,1,0,38,Premium,6,3,2,3.0,0.27,73.72,654,Facebook Ads,0,Cluster 0
103807,55,Male,Australia,iOS,1.2,8,1.33,39.04,11,9,6,10,1,0,33,Free,6,1,1,2.0,0.47,44.86,1099,Facebook Ads,3,Cluster 3
103808,38,Female,India,Android,2.1,9,37.55,49.24,9,2,3,20,1,0,6,Free,4,5,1,5.0,0.35,63.35,1194,Organic,0,Cluster 0
103809,37,Male,India,Android,1.2,8,12.57,49.06,13,3,2,7,0,0,9,Basic,7,6,1,4.0,0.8,48.83,1070,Organic,1,Cluster 1
103810,20,Male,Singapore,Android,2.0,6,9.51,65.23,13,4,1,10,0,0,14,Basic,11,1,1,4.0,0.14,65.9,370,Referral,1,Cluster 1
103811,39,Male,UK,Android,1.2,9,6.28,38.87,9,6,6,8,0,1,2,Free,13,2,2,1.0,0.1,56.99,346,Email Campaign,3,Cluster 3
103812,21,Male,UK,Android,1.2,7,20.4,57.07,14,4,5,5,0,0,4,Basic,8,0,2,4.0,0.25,79.96,576,Organic,1,Cluster 1
103813,45,Male,India,Android,1.1,7,10.71,23.98,11,4,2,15,1,0,25,Basic,7,4,0,4.0,0.38,59.77,380,Google Ads,0,Cluster 0
103814,29,Male,Canada,iOS,1.0,8,16.34,66.31,15,5,5,10,0,0,42,Free,5,4,1,3.0,0.91,100.0,617,Organic,3,Cluster 3
103815,55,Female,USA,Android,2.1,11,34.67,80.31,10,4,7,12,1,0,34,Premium,11,4,1,3.0,0.82,58.69,419,Organic,0,Cluster 0
103816,53,Male,USA,Android,2.0,10,13.25,25.49,17,6,4,22,0,0,12,Free,9,7,4,4.0,0.78,65.78,965,Organic,1,Cluster 1
103817,58,Male,India,iOS,1.2,10,4.59,46.93,19,9,8,18,0,0,10,Premium,6,6,2,5.0,0.16,82.84,786,Facebook Ads,1,Cluster 1
103818,22,Female,India,Android,1.1,7,27.87,60.17,7,4,7,24,2,0,19,Basic,8,5,3,1.0,0.04,40.36,495,Organic,0,Cluster 0
103819,30,Male,India,Web,1.2,14,11.69,15.38,10,1,5,6,2,0,30,Basic,6,1,2,5.0,0.0,63.33,442,Organic,0,Cluster 0
103820,40,Female,USA,iOS,2.0,6,8.06,5.0,6,2,2,19,1,0,20,Free,7,2,3,3.0,0.82,65.98,979,Referral,0,Cluster 0
103821,47,Female,Singapore,iOS,2.0,3,2.82,18.41,11,4,5,19,1,0,34,Free,4,2,2,1.0,0.05,67.3,627,Google Ads,3,Cluster 3
103822,54,Female,India,Web,1.2,12,4.89,28.79,11,7,3,8,0,0,44,Basic,6,5,0,4.0,0.21,34.81,1076,Organic,1,Cluster 1
103823,42,Male,UK,Android,1.0,8,14.46,30.51,16,4,2,12,0,1,39,Premium,5,2,1,4.0,0.41,66.95,683,Email Campaign,2,Cluster 2
103824,44,Female,India,Android,2.1,9,1.67,44.33,13,4,1,6,4,0,12,Free,3,5,0,5.0,0.21,59.46,963,Referral,0,Cluster 0
103825,31,Female,India,Android,2.0,10,29.82,74.01,9,5,5,3,0,0,17,Basic,5,1,0,4.0,0.22,79.99,900,Organic,1,Cluster 1
103826,53,Female,India,Android,1.0,3,8.4,62.12,14,3,5,4,1,1,9,Free,8,1,2,5.0,0.31,63.98,1087,Google Ads,2,Cluster 2
103827,56,Female,India,iOS,2.1,7,26.04,80.03,12,3,5,12,0,0,8,Basic,6,4,3,4.0,0.24,100.0,22,Referral,1,Cluster 1
103828,33,Female,India,Web,1.2,5,1.93,33.47,11,4,5,15,1,1,40,Free,3,3,2,4.0,0.01,68.17,811,Organic,2,Cluster 2
103829,39,Male,Singapore,Web,1.2,11,7.81,5.0,15,4,2,17,1,0,22,Free,9,2,3,4.0,0.66,69.77,576,Organic,0,Cluster 0
103830,38,Female,India,iOS,1.0,11,15.97,45.08,14,6,3,8,0,0,23,Free,4,8,2,2.0,0.4,56.92,330,Google Ads,3,Cluster 3
103831,38,Female,Australia,Android,2.1,9,17.78,74.4,9,7,5,17,0,0,25,Free,5,1,3,4.0,0.74,57.93,989,Google Ads,1,Cluster 1
103832,25,Female,India,iOS,2.1,11,3.66,65.03,13,3,4,13,0,1,42,Free,3,5,1,4.0,0.94,63.22,842,Google Ads,2,Cluster 2
103833,33,Other,USA,iOS,1.1,10,9.91,40.2,11,5,1,9,1,0,30,Free,6,2,2,4.0,0.45,73.74,665,Facebook Ads,0,Cluster 0
103834,48,Male,Germany,iOS,2.0,9,3.94,17.94,9,6,6,20,0,0,15,Free,7,2,3,3.0,0.21,73.13,256,Organic,3,Cluster 3
103835,59,Male,India,Web,2.1,3,39.54,54.57,12,5,6,16,0,0,29,Free,6,4,1,2.0,0.95,44.65,348,Email Campaign,3,Cluster 3
103836,27,Male,USA,Android,2.1,8,9.02,62.1,12,6,5,15,0,0,25,Premium,5,4,4,4.0,0.78,50.51,225,Email Campaign,1,Cluster 1
103837,49,Male,Germany,Web,1.0,15,7.99,30.09,12,2,1,12,1,0,27,Basic,8,1,3,5.0,0.6,56.63,582,Google Ads,0,Cluster 0
103838,51,Male,Australia,Android,1.0,11,6.05,30.58,11,5,3,10,1,0,37,Premium,8,3,1,3.0,0.94,65.55,880,Facebook Ads,0,Cluster 0
103839,26,Female,USA,iOS,2.0,8,15.07,29.8,10,6,5,18,2,0,1,Free,3,1,1,4.0,0.39,63.28,1083,Google Ads,0,Cluster 0
103840,34,Female,India,iOS,1.0,3,6.55,34.6,11,6,1,4,0,0,10,Free,5,2,0,4.0,0.47,55.6,885,Google Ads,1,Cluster 1
103841,28,Female,USA,Android,2.0,5,13.64,13.94,9,3,3,22,1,0,16,Free,7,4,2,4.0,0.62,71.73,547,Google Ads,0,Cluster 0
103842,49,Male,Australia,Android,1.2,7,12.93,32.43,12,3,5,12,1,0,3,Free,7,3,5,5.0,0.14,58.32,304,Facebook Ads,0,Cluster 0
103843,27,Male,UK,Android,2.0,9,24.55,39.29,9,5,3,6,0,0,35,Free,6,0,0,5.0,0.1,50.78,522,Organic,1,Cluster 1
103844,39,Female,USA,Android,2.0,6,7.6,38.68,12,3,5,14,1,0,31,Premium,2,0,0,3.0,0.4,69.9,862,Facebook Ads,0,Cluster 0
103845,34,Female,India,iOS,1.1,6,4.56,41.77,17,3,2,21,0,0,3,Basic,7,5,2,4.0,0.45,68.72,1113,Facebook Ads,1,Cluster 1
103846,21,Female,UK,Android,1.1,2,10.63,48.37,14,3,3,16,0,0,34,Premium,4,5,2,4.0,0.33,89.54,976,Organic,1,Cluster 1
103847,42,Male,India,iOS,1.1,11,43.19,34.03,8,7,2,8,0,1,15,Free,6,1,1,4.0,0.77,60.87,947,Organic,2,Cluster 2
103848,38,Male,India,Android,2.1,16,14.65,53.69,11,7,5,6,1,0,28,Free,2,2,1,2.0,0.58,77.86,78,Organic,3,Cluster 3
103849,54,Male,India,Android,1.0,8,12.73,61.64,8,5,2,10,0,1,17,Free,12,5,3,5.0,0.49,70.27,74,Google Ads,2,Cluster 2
103850,55,Male,India,Android,1.1,4,8.98,43.77,11,1,6,6,0,0,9,Free,10,1,4,3.0,0.45,42.13,412,Organic,3,Cluster 3
103851,18,Female,Germany,Web,1.0,7,13.36,59.09,14,6,1,17,0,0,25,Free,8,0,1,4.0,0.79,77.54,988,Organic,1,Cluster 1
103852,42,Male,India,iOS,2.0,11,16.77,32.05,10,2,1,10,1,0,23,Basic,3,2,1,3.0,0.12,67.35,1135,Organic,0,Cluster 0
103853,53,Other,India,Android,2.0,11,3.8,77.86,16,4,2,11,1,0,15,Free,7,5,0,4.0,0.19,43.63,976,Facebook Ads,0,Cluster 0
103854,34,Female,India,Android,1.2,10,1.93,52.35,6,8,0,15,0,0,2,Premium,8,0,3,4.0,0.14,70.21,111,Google Ads,1,Cluster 1
103855,58,Female,India,Android,1.1,7,18.03,30.29,14,5,6,8,2,0,25,Basic,6,2,7,5.0,0.84,35.28,733,Referral,0,Cluster 0
103856,41,Male,USA,Android,2.0,8,8.86,38.64,13,7,6,5,0,0,13,Free,4,0,1,4.0,0.4,43.35,796,Email Campaign,1,Cluster 1
103857,19,Male,Singapore,Android,2.0,17,4.18,36.82,9,6,5,15,0,0,34,Basic,5,7,2,3.0,0.9,59.68,28,Email Campaign,3,Cluster 3
103858,57,Female,India,Android,2.0,9,5.67,51.07,10,3,5,19,0,0,24,Free,10,0,2,4.0,0.09,51.84,569,Google Ads,1,Cluster 1
103859,32,Female,USA,Android,2.1,9,10.46,49.49,17,7,4,5,1,1,4,Premium,4,2,0,2.0,0.18,62.2,903,Google Ads,2,Cluster 2
103860,49,Male,UK,Android,2.1,4,12.44,59.87,19,2,8,4,0,0,5,Free,7,2,1,3.0,0.74,66.73,213,Google Ads,3,Cluster 3
103861,56,Female,UK,Android,1.1,2,16.5,52.45,9,3,3,23,0,2,37,Free,7,6,2,2.0,0.04,60.2,594,Referral,2,Cluster 2
103862,23,Male,USA,iOS,1.0,9,5.57,78.35,16,8,5,13,0,1,29,Free,5,5,5,3.0,0.8,73.83,983,Organic,2,Cluster 2
103863,18,Female,India,iOS,1.1,7,20.41,37.76,10,3,1,18,1,0,37,Free,4,4,1,3.0,0.14,57.91,244,Google Ads,0,Cluster 0
103864,40,Female,Australia,Android,2.0,14,39.03,20.04,11,5,4,15,1,0,21,Free,7,3,0,4.0,0.83,53.93,1106,Google Ads,0,Cluster 0
103865,56,Male,USA,iOS,1.0,7,7.72,63.32,10,6,2,5,0,1,28,Free,8,6,4,5.0,0.59,60.13,312,Organic,2,Cluster 2
103866,34,Female,USA,Android,1.0,4,3.09,50.19,13,6,6,10,0,0,28,Free,4,4,5,2.0,0.09,98.0,120,Google Ads,3,Cluster 3
103867,51,Other,Australia,Android,2.1,8,26.91,75.47,8,2,5,3,0,0,6,Basic,12,6,2,2.0,0.91,54.99,1080,Organic,3,Cluster 3
103868,58,Female,USA,Android,1.0,9,15.19,21.97,12,3,6,18,0,0,36,Free,11,2,2,2.0,0.43,47.76,861,Organic,3,Cluster 3
103869,46,Male,India,iOS,1.2,6,26.54,8.92,13,4,4,7,0,0,27,Free,5,1,2,3.0,0.4,45.08,91,Email Campaign,3,Cluster 3
103870,26,Male,India,Android,1.1,8,5.26,13.23,15,7,8,6,0,0,7,Basic,4,7,3,3.0,0.82,97.13,554,Referral,3,Cluster 3
103871,30,Other,UK,Android,2.1,10,5.97,23.55,8,5,7,24,0,0,21,Basic,6,2,1,5.0,1.0,81.93,60,Referral,1,Cluster 1
103872,23,Female,Singapore,Web,1.2,14,2.36,49.35,16,5,5,22,0,0,31,Premium,1,3,3,3.0,0.17,40.94,205,Facebook Ads,3,Cluster 3
103873,23,Male,USA,Android,1.0,11,5.05,51.88,13,6,4,6,0,0,31,Basic,5,7,2,4.0,0.32,75.91,696,Google Ads,1,Cluster 1
103874,37,Male,India,Android,1.1,10,13.18,40.66,9,3,6,6,1,0,3,Free,9,3,2,4.0,0.14,71.98,1153,Google Ads,0,Cluster 0
103875,20,Female,India,iOS,2.0,8,20.63,17.04,7,2,4,3,0,0,24,Free,4,1,4,4.0,0.24,77.27,574,Referral,1,Cluster 1
103876,34,Female,India,iOS,2.0,15,10.88,25.67,11,6,6,18,2,0,37,Basic,3,1,4,5.0,0.04,53.19,722,Google Ads,0,Cluster 0
103877,29,Male,India,Web,1.1,9,33.23,5.0,13,4,4,13,0,0,8,Premium,7,4,3,1.0,0.56,79.77,655,Email Campaign,3,Cluster 3
103878,18,Male,USA,Android,1.2,10,2.37,57.59,7,3,5,8,1,0,36,Free,6,2,1,2.0,0.83,71.87,82,Organic,3,Cluster 3
103879,34,Female,India,Android,1.0,8,26.76,38.66,12,6,5,10,1,0,43,Free,3,5,1,5.0,0.46,43.8,395,Google Ads,0,Cluster 0
103880,20,Female,India,Android,2.1,9,7.59,61.93,16,1,5,12,0,1,26,Premium,7,2,1,4.0,0.62,56.81,598,Referral,2,Cluster 2
103881,43,Male,India,iOS,1.1,10,6.15,93.58,23,4,5,6,0,0,42,Free,6,3,2,5.0,0.19,81.58,812,Organic,1,Cluster 1
103882,32,Female,USA,Web,1.0,6,20.31,40.58,17,4,3,3,1,0,34,Basic,8,3,1,2.0,0.99,81.18,779,Referral,3,Cluster 3
103883,53,Male,India,iOS,2.1,13,3.24,35.26,8,5,6,5,0,0,8,Free,6,2,2,5.0,0.8,73.92,250,Facebook Ads,1,Cluster 1
103884,49,Female,India,Android,1.0,7,9.15,59.68,12,5,4,9,2,0,3,Free,5,5,0,4.0,0.25,52.94,1125,Referral,0,Cluster 0
103885,49,Male,Germany,Android,1.2,8,21.93,47.59,13,6,3,8,1,0,34,Premium,5,1,0,1.0,0.94,34.54,62,Google Ads,3,Cluster 3
103886,21,Male,India,iOS,1.1,6,29.72,30.43,12,6,5,6,0,0,30,Free,7,2,1,5.0,0.91,66.42,1014,Google Ads,1,Cluster 1
103887,35,Male,UK,Android,1.1,5,3.05,61.93,4,5,2,7,0,0,13,Premium,3,2,2,4.0,0.67,62.04,430,Organic,1,Cluster 1
103888,36,Male,India,Android,1.2,7,12.37,38.21,8,4,5,11,1,0,25,Basic,6,2,6,3.0,0.06,65.07,890,Organic,0,Cluster 0
103889,52,Male,USA,iOS,2.0,4,50.72,43.06,9,4,6,9,0,0,12,Premium,5,3,2,3.0,0.78,89.16,614,Google Ads,3,Cluster 3
103890,57,Male,Australia,iOS,1.2,11,8.57,34.2,15,5,7,10,0,1,26,Premium,6,2,0,4.0,0.85,66.94,1176,Organic,2,Cluster 2
103891,31,Male,USA,Web,1.1,8,20.78,5.0,6,1,4,8,0,1,37,Premium,13,4,0,1.0,0.12,75.13,1152,Organic,3,Cluster 3
103892,50,Female,India,iOS,1.0,9,8.15,50.55,9,3,3,22,2,0,4,Free,4,1,4,3.0,0.77,78.12,1102,Google Ads,0,Cluster 0
103893,31,Female,India,iOS,1.1,9,17.57,25.47,12,7,6,17,1,0,23,Premium,4,5,0,4.0,0.84,37.62,514,Referral,0,Cluster 0
103894,51,Male,India,Web,1.0,7,7.52,33.71,7,6,4,10,0,0,40,Premium,2,2,3,5.0,0.63,72.38,1095,Organic,1,Cluster 1
103895,21,Female,Australia,iOS,1.2,8,19.68,60.41,12,1,3,7,0,0,21,Premium,7,2,1,4.0,0.53,69.66,612,Google Ads,1,Cluster 1
103896,41,Female,USA,Android,1.0,5,4.12,52.25,11,6,2,5,1,0,8,Free,6,5,3,1.0,0.2,51.35,586,Email Campaign,3,Cluster 3
103897,46,Male,USA,Android,1.0,9,21.78,42.8,15,6,6,24,1,1,19,Free,5,2,0,5.0,0.19,76.77,349,Facebook Ads,2,Cluster 2
103898,36,Male,USA,Android,1.2,6,16.45,5.0,12,4,3,22,1,1,40,Free,7,3,1,2.0,0.65,77.37,169,Email Campaign,2,Cluster 2
103899,23,Female,USA,Android,1.0,7,12.22,16.73,13,7,6,3,0,0,26,Free,9,3,2,5.0,0.87,99.9,814,Organic,1,Cluster 1
103900,50,Male,India,Web,1.1,9,9.13,74.2,5,4,6,23,1,0,27,Basic,11,1,2,4.0,0.47,51.8,550,Google Ads,0,Cluster 0
103901,57,Female,Australia,Android,1.2,9,13.64,31.34,10,5,5,24,2,0,35,Free,5,3,3,3.0,0.81,56.13,269,Facebook Ads,0,Cluster 0
103902,36,Female,Singapore,iOS,2.0,4,8.46,37.44,13,5,3,19,0,0,8,Free,5,2,1,4.0,0.5,79.38,548,Organic,1,Cluster 1
103903,18,Male,USA,iOS,1.0,12,12.98,15.19,18,7,3,15,0,0,19,Free,8,1,0,3.0,0.66,90.46,38,Referral,3,Cluster 3
103904,22,Female,USA,Web,2.1,5,29.56,5.0,12,4,4,21,0,0,21,Free,4,3,0,3.0,0.98,62.26,847,Email Campaign,3,Cluster 3
103905,44,Male,Germany,Android,2.1,11,8.34,65.43,22,6,5,20,1,0,38,Free,3,2,1,3.0,0.58,49.52,1199,Facebook Ads,0,Cluster 0
103906,33,Male,UK,Web,2.1,6,13.16,61.32,11,1,2,7,1,0,12,Premium,5,5,2,5.0,0.94,72.58,1080,Facebook Ads,0,Cluster 0
103907,23,Female,UK,iOS,2.0,7,10.22,5.0,13,9,1,22,0,0,40,Premium,7,2,4,4.0,0.21,77.19,750,Email Campaign,1,Cluster 1
103908,57,Female,India,Android,1.2,7,9.34,22.3,14,5,4,19,0,0,27,Premium,7,7,6,5.0,0.74,94.66,498,Google Ads,1,Cluster 1
103909,30,Male,USA,Android,2.1,8,13.64,26.41,6,4,2,3,0,1,21,Basic,6,1,0,1.0,0.38,54.3,46,Email Campaign,3,Cluster 3
103910,52,Male,USA,Android,1.0,8,10.15,45.65,15,5,0,5,0,0,24,Free,5,2,1,5.0,0.87,84.64,450,Organic,1,Cluster 1
103911,36,Female,Australia,Android,1.0,6,34.2,36.89,12,5,3,23,0,0,39,Free,4,2,2,4.0,0.76,60.71,43,Facebook Ads,1,Cluster 1
103912,29,Female,Canada,Android,1.0,13,25.0,36.33,9,8,6,4,1,0,39,Free,3,5,4,5.0,0.46,59.12,857,Organic,0,Cluster 0
103913,33,Other,Singapore,Web,1.1,9,19.8,16.62,16,2,4,14,0,0,11,Free,5,3,3,3.0,0.1,73.3,243,Organic,3,Cluster 3
103914,27,Male,India,iOS,2.1,7,7.96,39.0,15,3,3,16,0,1,12,Free,4,3,2,4.0,0.24,71.72,57,Organic,2,Cluster 2
103915,42,Male,USA,Web,1.2,7,3.71,54.12,11,6,2,16,1,0,21,Free,9,4,2,3.0,0.8,60.72,235,Google Ads,0,Cluster 0
103916,37,Female,India,Android,1.2,12,9.87,53.56,7,7,3,11,0,0,36,Free,7,4,1,5.0,0.49,58.94,822,Email Campaign,1,Cluster 1
103917,48,Male,Canada,iOS,1.1,9,20.38,69.13,7,5,4,16,1,2,7,Basic,4,3,4,4.0,0.94,70.09,805,Referral,2,Cluster 2
103918,21,Male,USA,Android,1.0,13,8.3,56.02,12,5,2,14,0,0,43,Basic,6,0,0,5.0,0.75,53.1,919,Google Ads,1,Cluster 1
103919,40,Female,India,Android,1.1,7,12.82,45.16,10,8,6,5,1,0,22,Free,4,4,1,4.0,0.87,56.09,329,Organic,0,Cluster 0
103920,19,Male,India,Web,1.0,6,12.29,58.9,10,5,4,7,0,1,9,Free,7,7,3,5.0,0.11,47.93,172,Email Campaign,2,Cluster 2
103921,39,Male,Germany,Android,2.0,11,13.84,20.1,23,6,6,12,1,0,39,Free,4,5,6,3.0,0.13,46.11,927,Google Ads,0,Cluster 0
103922,54,Male,Canada,Android,2.1,5,1.71,43.74,11,6,4,24,1,0,28,Free,6,2,1,4.0,0.49,77.3,490,Organic,0,Cluster 0
103923,25,Other,USA,Android,1.1,13,16.56,57.35,8,4,4,12,0,1,12,Free,2,3,0,4.0,0.6,97.72,912,Google Ads,2,Cluster 2
103924,24,Female,Canada,iOS,1.0,6,22.8,55.04,10,7,2,6,0,2,23,Free,4,6,5,3.0,0.86,40.77,270,Organic,2,Cluster 2
103925,31,Female,India,iOS,2.1,5,46.24,46.38,10,6,3,23,0,0,8,Basic,9,3,2,4.0,0.39,74.22,384,Organic,1,Cluster 1
103926,20,Female,Germany,Android,2.0,9,20.43,16.31,16,4,5,8,2,0,41,Free,7,5,1,2.0,0.45,61.86,205,Organic,0,Cluster 0
103927,33,Female,Canada,iOS,2.1,5,12.47,9.61,15,5,6,16,0,1,18,Basic,3,8,3,3.0,0.31,82.99,403,Google Ads,2,Cluster 2
103928,36,Female,Canada,Web,1.2,13,33.03,51.76,15,6,3,8,0,0,44,Basic,9,2,0,3.0,0.06,58.69,340,Email Campaign,3,Cluster 3
103929,35,Male,USA,iOS,1.2,8,3.13,85.98,15,4,2,22,0,0,35,Free,7,4,2,5.0,0.81,60.61,461,Organic,1,Cluster 1
103930,33,Female,UK,Android,1.0,8,15.86,46.01,12,2,4,17,0,0,11,Basic,2,5,1,5.0,0.12,78.5,1009,Google Ads,1,Cluster 1
103931,25,Male,UK,iOS,1.2,5,9.87,44.92,6,9,2,3,0,0,26,Premium,8,2,1,4.0,0.75,64.65,87,Organic,1,Cluster 1
103932,50,Female,Australia,iOS,2.0,7,45.62,5.0,17,4,9,11,1,0,41,Free,6,5,2,4.0,0.86,61.2,800,Google Ads,0,Cluster 0
